Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
284JCJTL,journalArticle,2022,"Abugabbara, Marwan; Javed, Saqib; Johansson, Dennis",A simulation model for the design and analysis of district systems with simultaneous heating and cooling demands,Energy,,0360-5442,10.1016/j.energy.2022.125245,https://www.sciencedirect.com/science/article/pii/S0360544222021314,"Latest generations of district heating and cooling systems are characterised by low network temperature with uninsulated pipes, decentralised heat pumps and chillers to modulate the network temperature, and shared energy flows between interconnected buildings. This paper presents a simulation model for the design and analysis of these systems. The model was developed using the Modelica language and it consists of component models from thermal, fluid, and control domains. The model was employed to simulate and analyse the first existing Swedish district system with simultaneous heating and cooling demands and bidirectional energy flows. The system currently connects nine buildings with total respective annual heating and cooling demands of 4.2 and 1.2 GWh. Simulation results revealed several benefits for integrating district and heat pump technologies, including (1) sharing energy flows between interconnected buildings to cover 40 % of the total carried heat in the network, (2) reducing the total purchased energy by 69 % compared to a traditional four-pipe district system, and (3) reducing distribution losses by 28 % compared to traditional networks with insulated pipes. The model can be utilised to support future research and development of new advanced district heating and cooling systems.",12/15/2022,5/5/2023 16:59,7/18/2023 15:44,5/5/2023 16:59,125245,,,261,,Energy,,,,,,,,en,,,,,ScienceDirect,,,,C:\Users\yuhang.zhang\Zotero\storage\IHVMEKNR\Abugabbara et al. - 2022 - A simulation model for the design and analysis of .pdf; C:\Users\yuhang.zhang\Zotero\storage\W9RTJZEK\S0360544222021314.html,,,5GDHC; District heating and cooling; Modelica; Heat pumps; Decentralised substations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FG8NZ8MM,journalArticle,2022,"Calise, Francesco; Liberato Cappiello, Francesco; Cimmino, Luca; Dentice d'Accadia, Massimo; Vicidomini, Maria",Optimal design of a 5th generation district heating and cooling network based on seawater heat pumps,Energy Conversion and Management,,0196-8904,10.1016/j.enconman.2022.115912,https://www.sciencedirect.com/science/article/pii/S0196890422007087,"This work presents the design and the thermo-economic optimization of a novel layout of a 5th generation district heating and cooling network, for a residential district located in the Pantelleria island (South of Italy). The research focuses on a novel arrangement based on two bidirectional low-temperature neutral rings. For both rings, the fluid temperature is controlled by means of two groups of heat pumps cooled by seawater. The investigated layout also includes wind turbines and photovoltaic panels for power production. This layout will be used as a driver to promote the transition from the present centralized energy paradigm to a novel one, based on small-scale distributed generation integrated with renewables. The paper aims at evaluating the energy, economic and environmental savings achieved by this novel layout. A thermo-economic optimization is also implemented in order to determine the set of design/operating variables, maximizing system economic profitability. To this scope, a detailed approach is implemented, developing a dynamic simulation model of the system in TRNSYS 17. The developed simulation tool is able to mimic the real time operation of the system, for whatever weather condition, boundary and/or design variable. The results of the simulations show that the proposed layout achieves significantly positive results, with a primary energy saving and avoided greenhouse gases emissions equal to 133% and 134%, respectively. The economic profitability of the system is limited with the payback period close to 15 years, due to the high capital cost of the plant. The renewable electric production of the plant meets 57% of the district demand, although only 37% of this amount is self-consumed by the district. The study also includes a sensitivity analysis suggesting to limit the capacities of solar and wind fields to reduce the electricity in excess sold to the grid.",9/1/2022,2/7/2023 1:01,7/18/2023 15:44,2/2/2023 2:18,115912,,,267,,Energy Conversion and Management,,,,,,,,en,,,,,ScienceDirect,,4 citations (Crossref) [2023-03-05],,C:\Users\yuhang.zhang\Zotero\storage\DYQGLJ9M\Calise et al. - 2022 - Optimal design of a 5th generation district heatin.pdf,,5GDHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIICMZ97,journalArticle,2022,"Zhang, Yichi; Johansson, Par; Kalagasidis, Angela Sasic",Assessment of district heating and cooling systems transition with respect to future changes in demand profiles and renewable energy supplies,ENERGY CONVERSION AND MANAGEMENT,,0196-8904,10.1016/j.enconman.2022.116038,,,9/15/2022,3/7/2023 3:38,7/18/2023 15:44,,,,,268,,,,,,,,,,,,,,,,,,,C:\Users\yuhang.zhang\Zotero\storage\4SQKLCMP\Zhang et al. - 2022 - Assessment of district heating and cooling systems.pdf; C:\Users\yuhang.zhang\Zotero\storage\35RZRM9E\S0196890422008287.html; C:\Users\yuhang.zhang\Zotero\storage\E3BZ5YLT\Zhang 等 - 2022 - Assessment of district heating and cooling systems.pdf,,,Bi-directional system; Building renovation; Climate change; District heating and cooling; Renewable energy; Thermal energy storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5LG2J3S7,journalArticle,2022,"Bordignon, S.; Quaggiotto, D.; Vivian, J.; Emmi, G.; De Carli, M.; Zarrella, A.",A solar-assisted low-temperature district heating and cooling network coupled with a ground-source heat pump,Energy Conversion and Management,,0196-8904,10.1016/j.enconman.2022.115838,https://www.sciencedirect.com/science/article/pii/S0196890422006343,"Towards the development of highly integrated and energy efficient heating and cooling systems, with an energy community perspective, the present paper proposes a novel technical solution for the provision of air-conditioning, domestic hot water and electricity to a small residential district in heating-dominant regions. Three reference climates have been considered: Helsinki, Berlin and Strasbourg. Detailed dynamic models have been created using TRNSYS and NeMo, and long term operations of the energy system, including a new-generation ultra-low temperature district heating and cooling network have been performed. The core of the energy system is the network supplied by a high-efficiency ground source heat pump and used as the source and sink by booster heat pumps installed in the substations. Rooftop photovoltaic thermal panels partially meet the electrical demand of the district, as well as the thermal load for domestic hot water production. Moreover, the panels are cooled by the network, obtaining a reduction in the thermal unbalance to the ground and enhancing their electrical efficiency. This solution allows obtaining high coefficient of performance for the heat pumps in the substations and supply stations, reaching values of 5.4 and 4.0, respectively, for heating provision in the coldest locality. The proposed multi-energy district reaches an electrical self-consumption of 71% in the coldest locality and efficiently combines different renewable energy sources at district level in cold climates.",9/1/2022,2/7/2023 1:01,7/18/2023 15:44,2/2/2023 2:19,115838,,,267,,Energy Conversion and Management,,,,,,,,en,,,,,ScienceDirect,,8 citations (Crossref) [2023-03-05],,C:\Users\yuhang.zhang\Zotero\storage\LNNMWL34\Bordignon 等 - 2022 - A solar-assisted low-temperature district heating .pdf,,5GDHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UWWIQ7LI,journalArticle,2022,"Quirosa, Gonzalo; Torres, Miguel; Soltero, Victor Manuel; Chacartegui, Ricardo",Energetic and economic analysis of decoupled strategy for heating and cooling production with CO2 booster heat pumps for ultra-low temperature district network,JOURNAL OF BUILDING ENGINEERING,,,10.1016/j.jobe.2021.103538,,,2022-01,3/7/2023 3:38,7/18/2023 15:44,,,,,45,,,,,,,,,,,,,,,,,,,C:\Users\yuhang.zhang\Zotero\storage\U8RUVHUT\Quirosa 等 - 2022 - Energetic and economic analysis of decoupled strat.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VUG336NK,journalArticle,2022,"Calise, Francesco; Cappiello, Francesco Liberato; Dentice d'Accadia, Massimo; Petrakopoulou, Fontina; Vicidomini, Maria",A solar-driven 5th generation district heating and cooling network with ground-source heat pumps: a thermo-economic analysis,Sustainable Cities and Society,,2210-6707,10.1016/j.scs.2021.103438,https://www.sciencedirect.com/science/article/pii/S2210670721007113,"District Heating and Cooling is considered an efficient solution to address the thermal energy demand of the building sector and reduce its environmental impact. In this paper, a 5th generation bidirectional heating/cooling network is designed and modelled. The network is coupled with water-to-water heat pumps, ground heat pumps and a photovoltaic field and is designed to meet the energy requirements of a 50-building district in the city of Leganés (Madrid). All components are modelled in TRNSYS 18. The studied network achieves a primary energy saving index of 64% and reduces the CO2 emissions by 76% relative to the current situation. The economic analysis of the system results in the relatively long payback period of 33 years, mainly due to the high costs of excavation and the installation of the heat pumps and pipes. With the current design, the photovoltaic field meets only 30% of the electricity demand of the district. However, additional energy storage could help align the power production with the actual power demand better and avoid grid balancing issues. The inclusion of other types of thermal energy consumers would also enhance the performance of the network by increasing the simultaneity between cooling and heating demands.",1/1/2022,2/7/2023 1:01,7/18/2023 15:44,2/2/2023 2:18,103438,,,76,,Sustainable Cities and Society,A solar-driven 5th generation district heating and cooling network with ground-source heat pumps,,,,,,,en,,,,,ScienceDirect,,18 citations (Crossref) [2023-03-05],,C:\Users\yuhang.zhang\Zotero\storage\JABK8AVV\Calise et al. - 2022 - A solar-driven 5th generation district heating and.pdf,,5GDHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UU7NHLRK,journalArticle,2022,Sambhaji T. Kadam; Alexios-Spyridon Kyriakides; Muhammad Saad Khan; Mohammad Shehabi; Athanasios I. Papadopoulos; Ibrahim Hassan; Mohammad Azizur Rahman; Panos Seferlis,Thermo-economic and environmental assessment of hybrid vapor compression-absorption refrigeration systems for district cooling,,,,10.1016/j.energy.2021.122991,https://www.sciencedirect.com/science/article/pii/S0360544221032400,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\MBUASFQ2\Sambhaji T. Kadam et al. - 2022 - Thermo-economic and environmental assessment of hy.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8RWP3EKR,journalArticle,2022,Poul Alberg Østergaard; Sven Werner; Anders Dyrelund; Henrik Lund; Ahmad Arabkoohsar; Peter Sorknæs; Oddgeir Gudmundsson; Jan Eric Thorsen; Brian Vad Mathiesen,The four generations of district cooling-A categorization of the development in district cooling from origin to future prospect,,,,10.1016/j.energy.2022.124098,https://www.sciencedirect.com/science/article/pii/S0360544222010015,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\99284ZNL\Poul Alberg Østergaard et al. - 2022 - The four generations of district cooling-A categor.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZLVPC5VZ,journalArticle,2022,Qiong Chen; Wenhan Wei; Nan Li,Techno-economic control strategy optimization for water-source heat pump coupled with ice storage district cooling system,,,,10.1016/j.ijrefrig.2022.03.010,https://www.sciencedirect.com/science/article/pii/S0140700722000640,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\IGT598S6\Qiong Chen et al. - 2022 - Techno-economic control strategy optimization for .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2FQ7N9Q,journalArticle,2022,A.M. Jodeiri; M.J. Goldsworthy; S. Buffa; M. Cozzini,Role of sustainable heat sources in transition towards fourth generation district heating–A review,,,,10.1016/j.rser.2022.112156,https://www.sciencedirect.com/science/article/pii/S1364032122000843,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\Y6IXJPXA\A.M. Jodeiri et al. - 2022 - Role of sustainable heat sources in transition tow.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GD8BW4CB,journalArticle,2022,Dorte Skaarup Østergaard; Kevin Michael Smith; Michele Tunzi; Svend Svendsen,Low-temperature operation of heating systems to enable 4th generation district heating: A review,,,,10.1016/j.energy.2022.123529,https://www.sciencedirect.com/science/article/pii/S0360544222004327,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\JI3APH94\Dorte Skaarup Østergaard et al. - 2022 - Low-temperature operation of heating systems to en.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83CAIEPT,journalArticle,2022,Jacopo Vivian; Mattia Chinello; Angelo Zarrella; Michele De Carli,Investigation on Individual and Collective PV Self-Consumption for a Fifth Generation District Heating Network,,,,10.3390/en15031022,https://www.mdpi.com/1996-1073/15/3/1022,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: MDPI AG,,C:\Users\yuhang.zhang\Zotero\storage\LWGRRKVX\Jacopo Vivian et al. - 2022 - Investigation on Individual and Collective PV Self.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IAWSA6SK,journalArticle,2022,Lan Qin; Di Bai; Meng Song,Integrated system model of district cooling for energy consumption optimization,,,,10.1109/cieec54735.2022.9846549,https://scholarworks.iupui.edu/handle/1805/28049,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: IEEE,,C:\Users\yuhang.zhang\Zotero\storage\HXJM7A49\Lan Qin et al. - 2022 - Integrated system model of district cooling for en.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5T7PW36F,journalArticle,2022,Anna Volkova; Stefan Reuter; Stefan Puschnigg; Hanne Kauko; Ralf-Roman Schmidt; Benedikt Leitner; Simon Moser,Heating of existing buildings by low-temperature district heating,,,,10.1016/j.segy.2022.100064,https://orbit.dtu.dk/en/publications/heating-of-existing-buildings-by-low-temperature-district-heating,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\6QED96BQ\Anna Volkova et al. - 2022 - Heating of existing buildings by low-temperature d.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7LISW7PK,journalArticle,2022,Salvatore Fabozzi; Giuseppina De Luca; Laura Vanoli,From third to fourth generation district heating in Leeuwarden: an exploration of feasibility and risks,,,,10.1016/b978-0-12-820625-6.00003-7,https://essay.utwente.nl/79496/,,2022,7/18/2023 15:39,7/18/2023 15:44,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier,,C:\Users\yuhang.zhang\Zotero\storage\B58VT5IZ\Salvatore Fabozzi et al. - 2022 - From third to fourth generation district heating i.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFB5RLSQ,journalArticle,2022,Henrik Lund; Jan Eric Thorsen; Steen Schelle Jensen; Flemming Pentz Madsen,Fourth-generation district heating and motivation tariffs,,,,10.1115/1.4053420,https://asmedigitalcollection.asme.org/openengineering/article/doi/10.1115/1.4053420/1137767,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: ASME International,,C:\Users\yuhang.zhang\Zotero\storage\UKE9FK6H\Henrik Lund et al. - 2022 - Fourth-generation district heating and motivation .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XWCAHVQG,journalArticle,2022,Milan Zdravković; Ivan Ćirić; Marko Ignjatović,Explainable heat demand forecasting for the novel control strategies of district heating systems,,,,10.1016/j.arcontrol.2022.03.009,https://www.sciencedirect.com/science/article/pii/S1367578822000153,,2022,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
